Hour;TL1H80;TL2H80;TL3H80;TL4H80;TL5H80;TL6H80;TL7H80;TL8H80;TL9H80;TL10H80;WSL1H80;WSL2H80;WSL3H80;WSL4H80;WSL5H80;WSL6H80;WSL7H80;WSL8H80;WSL9H80;WSL10H80;WDL1H80;WDL2H80;WDL3H80;WDL4H80;WDL5H80;WDL6H80;WDL7H80;WDL8H80;WDL9H80;WDL10H80;WG
5;-1.683333333;-1.716666667;1.016666667;-0.383333333;1.083333333;0.65;-1.35;1.15;-0.016666667;-0.716666667;11.82170152;11.0501319;8.911411837;13.6999306;13.35767359;5.135099724;11.20340319;6.893362723;4.831372893;9.289729354;8.932655578;18.06174358;7.597443401;23.68573581;16.55783705;50.90720923;19.48354843;41.02194402;152.6051767;30.05319247;206.35
6;-2.016666667;-1.983333333;0.983333333;-0.816666667;1.016666667;0.45;-1.65;1.15;-0.183333333;-0.983333333;11.04365701;9.08388949;8.730849191;13.07387082;13.56162148;5.280560183;11.46217299;5.994979813;5.203485758;8.328195371;13.31314779;23.06948285;4.033260587;29.56890087;11.99372527;-53.67510325;18.14758236;39.3843747;160.7181584;32.69145871;221.37
8;-2.616666667;-2.483333333;0.816666667;-1.383333333;0.716666667;0.15;-2.316666667;1.283333333;-0.283333333;-1.35;11.5802148;8.29696298;9.602031052;13.9803489;13.13568378;5.878774863;12.90140283;6.070276872;5.495204601;7.995494799;14.16743119;26.37805367;3.32734429;28.34335092;-4.736478373;-154.4545021;18.77465146;31.64851254;55.2843806;32.2512464;225.8
9;-2.883333333;-2.716666667;0.683333333;-1.516666667;0.483333333;0.05;-2.683333333;1.416666667;-0.216666667;-1.45;12.89481711;9.476278877;10.65377556;15.51288675;12.50579819;6.331529086;14.08186286;7.043956841;5.414810579;8.62432821;10.64122239;24.67888521;6.185610808;21.23463592;-16.90257024;-150.6515885;20.73768663;25.5502197;-58.26237901;29.17276785;220.74
10;-3.15;-2.95;0.55;-1.65;0.25;-0.05;-3.05;1.55;-0.15;-1.55;14.20941941;10.65559477;11.70552007;17.04542461;11.8759126;6.784283308;15.26232289;8.017636809;5.334416557;9.253161622;7.115013594;22.97971676;9.043877325;14.12592091;-29.06866211;-146.8486749;22.7007218;19.45192685;-171.8091386;26.0942893;217.26
11;-2.85;-2.516666667;0.616666667;-1.616666667;0.483333333;0.183333333;-2.983333333;1.616666667;-0.116666667;-1.383333333;12.99131079;9.952140713;12.53055475;16.08716615;9.623293822;6.176786882;14.48572227;7.165201093;4.78829953;8.824094023;6.301170124;20.68713335;8.066796207;15.40456841;-36.99958321;-140.9360042;23.53969119;13.17781744;-162.3631406;23.67006471;221.32
12;-2.55;-2.083333333;0.683333333;-1.583333333;0.716666667;0.416666667;-2.916666667;1.683333333;-0.083333333;-1.216666667;11.77320218;9.248686651;13.35558942;15.1289077;7.370675047;5.569290456;13.70912165;6.312765377;4.242182503;8.395026424;5.487326653;18.39454993;7.089715089;16.68321592;-44.93050431;-135.0233335;24.37866057;6.903708023;-152.9171426;21.24584013;229.44
13;-2.25;-1.65;0.75;-1.55;0.95;0.65;-2.85;1.75;-0.05;-1.05;10.55509356;8.545232589;14.1806241;14.17064924;5.118056272;4.96179403;12.93252102;5.46032966;3.696065476;7.965958825;4.673483182;16.10196652;6.112633971;17.96186343;-52.8614254;-129.1106628;25.21762996;0.629598608;-143.4711446;18.82161554;211.88
14;-2.216666667;-1.616666667;0.516666667;-1.483333333;0.95;0.716666667;-2.85;1.483333333;-0.15;-1.183333333;11.05142427;9.740781557;14.12605195;15.05595064;5.650203927;5.273868226;13.15581909;4.761176706;4.354957598;8.460780307;5.628341477;14.85968815;4.674705285;14.02154106;-55.55884494;-128.4090751;23.23646778;-21.69080063;-139.217712;17.53529709;216.31
16;-2.15;-1.55;0.05;-1.35;0.95;0.85;-2.85;0.95;-0.35;-1.45;12.04408569;12.13187949;14.01690765;16.82655342;6.714499237;5.898016616;13.60241523;3.362870797;5.672741841;9.450423271;7.538058068;12.37513142;1.798847912;6.140896342;-60.95368402;-127.0058996;19.27414343;-66.3315991;-130.7108467;14.96266019;153.43
17;-2.183333333;-1.65;-0.216666667;-1.283333333;1.016666667;0.65;-2.95;0.383333333;-0.65;-1.316666667;10.3568736;10.87779222;12.93873612;14.98991796;6.287277943;5.187974629;12.08600959;3.487764757;5.173856789;8.165335054;11.29144952;17.87068071;4.079605763;5.631356644;-65.14681911;-119.8534431;24.27838794;-79.02374851;-120.5427892;8.163280895;146.89
18;-2.216666667;-1.75;-0.483333333;-1.216666667;1.083333333;0.45;-3.05;-0.183333333;-0.95;-1.183333333;8.669661513;9.623704946;11.86056459;13.15328249;5.860056649;4.477932643;10.56960396;3.612658716;4.674971737;6.880246838;15.04484096;23.36623;6.360363614;5.121816946;-69.3399542;-112.7009867;29.28263246;-91.71589792;-110.3747318;1.363901602;137.35
19;-2.25;-1.85;-0.75;-1.15;1.15;0.25;-3.15;-0.75;-1.25;-1.05;6.982449427;8.369617673;10.78239306;11.31664703;5.432835356;3.767890657;9.05319833;3.737552675;4.176086685;5.595158622;18.79823241;28.8617793;8.641121464;4.612277248;-73.53308928;-105.5485303;34.28687698;-104.4080473;-100.2066743;-5.435477691;116.57
20;-2.416666667;-2.083333333;-0.816666667;-1.016666667;0.983333333;0.183333333;-3.283333333;-0.85;-1.216666667;-1.283333333;7.264661882;9.083084792;11.05112223;9.991184304;5.458795848;4.072016133;9.659387615;4.381275516;4.756692802;5.773507052;15.24908884;25.03561742;7.510128871;-18.45414646;-74.5450499;-100.1616498;31.72864758;-102.5822283;-98.2904862;-33.77942806;92.91
21;-2.583333333;-2.316666667;-0.883333333;-0.883333333;0.816666667;0.116666667;-3.416666667;-0.95;-1.183333333;-1.516666667;7.546874337;9.796551911;11.31985141;8.665721577;5.48475634;4.37614161;10.2655769;5.024998356;5.337298918;5.951855482;11.69994527;21.20945555;6.379136278;-41.52057016;-75.55701051;-94.77476935;29.17041818;-100.7564092;-96.37429809;-62.12337842;79.63
23;-2.783333333;-2.65;-0.883333333;-0.85;0.716666667;0.183333333;-3.55;-1.15;-1.116666667;-2.15;6.929290477;8.515251157;9.941284026;6.387568223;4.752148418;3.804689238;10.03961775;5.330419344;5.735918571;5.249008365;-3.571004372;6.899879586;-5.703229892;-60.17139316;-82.10919892;-86.6977513;27.14724448;-88.89997346;-90.58383864;-79.88696416;39.41
1;-2.85;-2.85;-0.75;-1.05;0.85;0.45;-3.55;-1.35;-1.05;-2.95;5.129697847;4.525715413;6.646690906;4.482186966;3.235011592;2.05353354;8.375320889;4.653815639;5.371945644;3.486617272;-27.01461651;-14.0669486;-27.60597705;-51.34019175;-93.1896545;-81.31747612;28.21735585;-68.83874018;-82.83529598;-58.7262349;30.34
4;-3.05;-3.05;-2.55;-1.95;0.35;0.45;-3.35;-1.45;-1.05;-3.45;3.693805626;3.302256804;7.564033316;4.42882603;3.202951764;1.855397532;3.942029934;5.704533285;4.487538301;4.656006873;-70.87831958;-45.36806204;-57.08727526;-61.98839314;-27.92517029;14.03624347;-11.7090011;-53.91355121;-86.67852424;-81.10414303;27.34
5;-2.95;-2.983333333;-2.783333333;-2.083333333;0.216666667;0.183333333;-3.05;-1.583333333;-1.283333333;-3.35;3.426539158;3.420365571;7.425838054;4.278404709;3.976194679;2.411712991;4.984971848;5.069798501;4.261779686;4.208626186;-64.92262359;-43.98875677;-56.36135007;-63.05044738;-8.058290613;31.4965511;-28.74563037;-47.98105058;-78.95308194;-83.14695189;22.96
6;-2.85;-2.916666667;-3.016666667;-2.216666667;0.083333333;-0.083333333;-2.75;-1.716666667;-1.516666667;-3.25;3.159272691;3.538474338;7.287642793;4.127983388;4.749437594;2.968028451;6.027913762;4.435063717;4.036021072;3.7612455;-58.9669276;-42.60945151;-55.63542489;-64.11250162;11.80858906;48.95685872;-45.78225964;-42.04854994;-71.22763965;-85.18976075;20.63
7;-2.75;-2.85;-3.25;-2.35;-0.05;-0.35;-2.45;-1.85;-1.75;-3.15;2.892006224;3.656583104;7.149447531;3.977562067;5.522680509;3.524343911;7.070855677;3.800328933;3.810262458;3.313864813;-53.01123161;-41.23014624;-54.9094997;-65.17455586;31.67546874;66.41716635;-62.81888891;-36.11604931;-63.50219736;-87.23256961;18.53
9;-2.616666667;-2.783333333;-3.25;-2.283333333;0.683333333;-0.016666667;-2.716666667;-1.45;-1.483333333;-3.083333333;4.336762237;3.640586774;4.969953297;3.863271782;8.900342647;4.551906972;5.591281636;3.736036209;1.535752271;1.869547164;-40.52832852;-30.46577808;-53.32946333;-25.24232001;13.84508844;80.32868797;-50.27152542;-16.37936273;87.14888863;-49.32037054;14.73
10;-2.55;-2.75;-3.25;-2.25;1.05;0.15;-2.85;-1.25;-1.35;-3.05;5.059140243;3.632588609;3.88020618;3.80612664;10.58917372;5.065688502;4.851494615;3.703889847;0.398497177;1.147388339;-34.28687698;-25.08359401;-52.53944514;-5.276202087;4.92989829;87.28444878;-43.99784368;-6.511019443;162.4744316;-30.364271;12.99
11;-2.283333333;-2.45;-2.983333333;-1.75;1.35;0.35;-2.516666667;-0.95;-1.05;-2.65;5.22324058;3.668075966;3.334080657;4.371090456;11.16223952;4.284588554;4.704786966;3.594194464;1.517174983;1.985207858;-33.11426942;-15.39327663;-36.98916634;3.44019773;-0.398171962;75.57694376;-28.8556124;2.180140878;136.6354707;-15.12120294;9.89
12;-2.016666667;-2.15;-2.716666667;-1.25;1.65;0.55;-2.183333333;-0.65;-0.75;-2.25;5.387340917;3.703563324;2.787955133;4.936054272;11.73530533;3.503488605;4.558079318;3.484499081;2.63585279;2.823027377;-31.94166185;-5.702959263;-21.43888754;12.15659755;-5.726242213;63.86943874;-13.71338113;10.8713012;110.7965098;0.121865128;23.22
14;-1.95;-2.116666667;-2.316666667;-0.783333333;1.716666667;0.616666667;-2.05;-0.283333333;-0.483333333;-1.816666667;6.01515376;4.466669946;2.607746677;7.358363017;12.85834577;3.380812102;5.53763246;3.671308152;3.569608936;4.27979753;-23.63515267;7.782878413;-9.853701978;18.88691549;-22.3501915;26.46513111;2.326666036;30.518777;90.91174584;23.23260023;69.4
15;-2.15;-2.383333333;-2.183333333;-0.816666667;1.483333333;0.483333333;-2.25;-0.216666667;-0.516666667;-1.783333333;6.478866266;5.194289211;2.973663745;9.215707947;13.40832039;4.039235547;6.663893251;3.967812607;3.384687276;4.898748163;-16.50125104;11.57839872;-13.81879521;16.90083361;-33.64607054;0.768328486;3.224481924;41.47509249;96.86594276;31.10026726;101.03
16;-2.35;-2.65;-2.05;-0.85;1.25;0.35;-2.45;-0.15;-0.55;-1.75;6.942578772;5.921908476;3.339580812;11.07305288;13.95829502;4.697658991;7.790154042;4.264317061;3.199765616;5.517698796;-9.367349419;15.37391902;-17.78388844;14.91475174;-44.94194958;-24.92847414;4.122297812;52.43140797;102.8201397;38.9679343;101.92
17;-2.383333333;-2.683333333;-2.183333333;-0.983333333;0.716666667;-0.016666667;-2.516666667;-0.216666667;-0.75;-1.616666667;6.20817838;5.331336573;3.678688065;10.9067417;11.77889255;4.452546845;7.20567911;4.721308237;3.330303266;6.437968637;-16.19984657;14.66015097;-3.961896387;15.17394698;-41.79821601;-18.64721405;7.380907257;74.0366425;118.0248612;35.06062494;133.92
20;-2.816666667;-2.916666667;-2.216666667;-1.516666667;-0.616666667;-0.85;-2.816666667;-0.45;-1.283333333;-1.616666667;5.959267586;4.512195482;5.376391438;11.54099144;7.578716286;4.104471621;7.766440497;6.170902644;2.972141255;8.651418532;-31.41741939;5.781566444;19.70451795;3.002284237;-30.33900109;6.122989443;5.60220944;115.46126;155.1862253;11.61409658;134.98
21;-3.183333333;-3.083333333;-1.983333333;-1.783333333;-0.883333333;-0.95;-2.983333333;-0.55;-1.416666667;-1.883333333;7.179157575;4.874198197;6.395880306;12.50786353;7.737344972;4.24662069;9.496151746;6.706514702;2.352903945;9.024328744;-32.9699979;-1.66948198;15.72694817;-9.687768992;-25.1672533;18.33067275;-2.693707268;113.6754084;161.9381464;-4.017813066;150.95
23;-3.55;-3.416666667;-1.683333333;-2.483333333;-1.183333333;-1.25;-3.516666667;-0.683333333;-1.55;-2.516666667;7.841439975;4.794138204;8.093318416;11.68509877;7.447521869;3.146275381;9.74152048;6.266714256;1.863135909;9.509145793;-38.4367179;-6.129199003;6.092293163;-19.43728756;-13.06793011;27.14331376;-12.96305576;106.2323673;66.95086987;-26.11206472;123.95
24;-3.55;-3.583333333;-1.616666667;-2.916666667;-1.216666667;-1.45;-3.883333333;-0.716666667;-1.55;-2.883333333;7.283832385;4.352075496;8.771267657;9.895461917;6.99907008;1.903781003;8.257177964;5.291301752;1.992605183;9.621052631;-42.3508594;-3.137867602;0.435207931;-16.4967529;-6.140354699;23.74827145;-14.93648754;100.5751777;-34.78832779;-32.57440673;118.9
1;-3.55;-3.75;-1.55;-3.35;-1.25;-1.65;-4.25;-0.75;-1.55;-3.25;6.726224796;3.910012788;9.449216899;8.105825066;6.550618291;0.661286625;6.772835448;4.315889248;2.122074457;9.732959468;-46.2650009;-0.146536201;-5.221877301;-13.55621825;0.787220713;20.35322915;-16.90991932;94.91798823;-136.5275254;-39.03674873;90.7
2;-3.883333333;-4.05;-1.85;-3.75;-1.416666667;-1.75;-4.516666667;-1.083333333;-1.716666667;-3.583333333;6.393672783;4.045501874;10.84511442;8.314097192;7.315260975;2.888988556;7.082420547;4.172593003;2.831069211;9.322913999;-34.56754289;9.70750881;-13.56471437;-7.723921825;-9.122301728;-25.62347024;-14.9411265;50.99852237;-130.174899;-35.5828305;78.89
3;-4.216666667;-4.35;-2.15;-4.15;-1.583333333;-1.85;-4.783333333;-1.416666667;-1.883333333;-3.916666667;6.06112077;4.180990961;12.24101195;8.522369317;8.079903659;5.116690487;7.392005646;4.029296759;3.540063965;8.91286853;-22.87008488;19.56155382;-21.90755145;-1.891625404;-19.03182417;-71.60016962;-12.97233368;7.079056516;-123.8222726;-32.12891226;70.51
4;-4.55;-4.65;-2.45;-4.55;-1.75;-1.95;-5.05;-1.75;-2.05;-4.25;5.728568757;4.316480047;13.63690947;8.730641443;8.844546342;7.344392419;7.701590745;3.886000515;4.249058719;8.502823061;-11.17262686;29.41559883;-30.25038852;3.940671017;-28.94134661;-117.576869;-11.00354085;-36.84040934;-117.4696462;-28.67499403;80.78
5;-4.483333333;-4.483333333;-2.65;-4.15;-1.983333333;-2.183333333;-4.95;-1.95;-2.316666667;-4.316666667;5.682784613;4.943916766;12.88459606;8.141806529;8.40143686;7.250614555;7.081243136;4.867353198;4.081603104;7.408037776;-9.467511198;23.80337763;-28.59409773;3.285425348;-32.29593202;-105.4527453;-7.0740857;-41.04470581;-125.2991196;-26.62846528;59.7
6;-4.416666667;-4.316666667;-2.85;-3.75;-2.216666667;-2.416666667;-4.85;-2.15;-2.583333333;-4.383333333;5.637000469;5.571353486;12.13228265;7.552971615;7.958327377;7.156836691;6.460895528;5.848705881;3.914147489;6.313252492;-7.762395532;18.19115644;-26.93780694;2.63017968;-35.65051742;-93.32862167;-3.144630549;-45.24900228;-133.128593;-24.58193653;52.69
8;-4.283333333;-4.016666667;-3.083333333;-3.383333333;-2.45;-2.616666667;-4.683333333;-2.35;-2.883333333;-4.416666667;6.777741656;6.939858474;10.07162548;7.370550967;7.532547117;7.161325799;6.45186636;6.357891395;3.575265902;4.409831988;-17.94549811;4.873932535;-26.36253964;-12.47788358;-54.71525512;-85.01917498;-4.40903768;-58.88060792;-138.5124294;-27.69658606;69.66
10;-4.15;-3.75;-3.15;-3.45;-2.45;-2.55;-4.55;-2.35;-2.95;-4.35;9.150792315;8.421995013;7.454937961;8.183379497;7.567205561;7.357859743;7.674503241;5.413557056;3.232413959;2.792561548;-41.72193461;-10.53607287;-28.5245866;-41.38351875;-86.13555969;-92.64852894;-14.79676225;-77.73522627;-133.6211556;-38.01894259;86.64
11;-4.15;-3.616666667;-3.016666667;-3.283333333;-2.016666667;-2.25;-4.583333333;-2.25;-2.716666667;-3.95;8.420034863;7.40371958;6.437447047;7.505055098;6.648053878;6.46233827;7.53546757;4.930169707;2.667853721;2.960606137;-44.05758006;-21.84791372;-16.36157277;-52.1416091;-90.17304959;-91.31590933;-22.73878129;-79.74733686;-110.6143339;-54.12855414;65.39
14;-4.383333333;-3.616666667;-2.75;-3.183333333;-1.316666667;-1.95;-4.883333333;-2.183333333;-2.183333333;-3.383333333;6.590220908;4.704290871;4.171351441;6.057987755;4.592433642;4.625991254;7.268602491;4.273248046;1.870261491;3.922419219;-46.63201189;-48.71560911;-10.56449723;-74.67866142;-93.28890915;-86.39636791;-35.82271209;-81.55712535;-66.61220654;-88.30364031;39.19
15;-4.616666667;-3.883333333;-2.75;-3.416666667;-1.483333333;-2.25;-5.116666667;-2.316666667;-2.116666667;-3.616666667;6.221921859;4.041413028;3.940237663;5.967569213;4.37511677;4.580687185;7.279808755;4.583101082;2.201789737;4.548143122;-44.53515282;-52.95962281;-29.09344935;-75.69953303;-88.32978891;-84.1420657;-33.02260481;-79.34269268;-68.62372265;-90.2595034;31.44
17;-5.05;-4.383333333;-3.083333333;-3.85;-1.683333333;-2.816666667;-5.616666667;-2.683333333;-2.05;-4.216666667;5.533614493;3.293024311;4.133063819;5.315955947;3.298417219;3.547187402;5.943902315;4.076783638;2.683201428;4.425689482;-52.62858807;-65.86698089;-51.12451484;-74.74271249;-90.84575544;-53.98381239;-33.56735339;-75.29856415;-68.1206092;-82.7676819;27.75
19;-5.45;-4.85;-3.75;-4.25;-1.75;-3.35;-6.15;-3.15;-2.05;-4.95;4.893597858;3.122002562;4.980943686;4.193566501;1.57965186;1.570795977;3.249676907;2.444442677;2.98296832;2.929334395;-73.00917671;-83.19366964;-58.12874159;-70.78732818;-105.795929;1.824089832;-40.25706513;-71.63917245;-63.09135007;-63.87231269;13.58
20;-5.75;-5.05;-4.183333333;-4.45;-1.85;-3.383333333;-6.316666667;-3.316666667;-2.283333333;-5.016666667;4.073440426;2.669675457;5.360860592;3.153792308;1.32752994;2.312117166;2.644932665;2.732861075;3.556949656;2.764232791;-90.38180464;-95.43109215;-52.27272138;-69.13184974;-53.88824934;8.922489371;-34.20400746;-59.43763716;-62.35237563;-47.90745175;7.41
22;-6.35;-5.45;-5.05;-4.85;-2.05;-3.45;-6.65;-3.65;-2.75;-5.15;2.433125562;1.765021246;6.120694405;1.07424392;0.823286099;3.794759544;1.435444182;3.309697871;4.704912326;2.434029581;-125.1270605;-119.9059372;-40.56068095;-65.82089285;49.92710995;23.11928845;-22.09789212;-35.03456656;-60.87442676;-15.97772986;5.14
23;-6.65;-5.516666667;-5.383333333;-4.983333333;-2.283333333;-3.616666667;-6.583333333;-3.683333333;-3.35;-5.116666667;2.65576107;2.237854186;5.366874829;1.139548437;1.351090394;3.812241956;1.483766568;2.837346466;4.514146279;1.901612901;-23.91079789;-133.0712333;-34.61086313;-4.823839977;50.53446489;26.38127327;28.98534544;-26.90866046;-56.92386924;44.50336173;5.98
1;-7.25;-5.65;-6.05;-5.25;-2.75;-3.95;-6.45;-3.75;-4.55;-5.05;3.101032086;3.183520064;3.859235676;1.270157471;2.406698984;3.847206779;1.580411339;1.892643654;4.132614185;0.836779541;178.5217273;-159.4018255;-22.71122748;117.1702658;51.74917479;32.90524292;131.1518205;-10.65684825;-49.02275419;165.4655449;2.87
2;-7.416666667;-5.916666667;-6.283333333;-5.283333333;-2.883333333;-3.816666667;-6.716666667;-3.883333333;-4.816666667;-5.183333333;3.326424045;3.123767922;3.495910393;1.217836182;2.353168571;4.180340206;1.737209133;2.472097559;4.117626836;0.703950407;171.925747;-165.2502562;-18.74848873;114.0414733;76.60234735;35.70995456;132.1711349;-9.15987718;-41.39058673;161.2604694;9.93
3;-7.583333333;-6.183333333;-6.516666667;-5.316666667;-3.016666667;-3.683333333;-6.983333333;-4.016666667;-5.083333333;-5.316666667;3.551816004;3.064015779;3.132585111;1.165514893;2.299638158;4.513473633;1.894006926;3.051551465;4.102639487;0.571121274;165.3297666;-171.0986868;-14.78574998;110.9126809;101.4555199;38.51466619;133.1904492;-7.662906113;-33.75841928;157.0553938;9.99
4;-7.75;-6.45;-6.75;-5.35;-3.15;-3.55;-7.25;-4.15;-5.35;-5.45;3.777207964;3.004263637;2.769259829;1.113193604;2.246107745;4.846607061;2.05080472;3.63100537;4.087652138;0.43829214;158.7337863;-176.9471175;-10.82301123;107.7838884;126.3086925;41.31937783;134.2097635;-6.165935046;-26.12625182;152.8503183;10.3
5;-7.683333333;-6.716666667;-6.883333333;-5.716666667;-3.616666667;-3.783333333;-8.05;-4.316666667;-5.416666667;-5.783333333;4.037970504;3.113087643;2.299812822;1.507236179;3.21976143;4.447715209;2.508961051;3.751901924;3.610263055;0.696971791;163.0058613;-177.5633322;-7.91717888;124.7896569;133.0475328;46.34525457;138.2431532;-8.255770532;-10.04352055;151.8486962;8.56
6;-7.616666667;-6.983333333;-7.016666667;-6.083333333;-4.083333333;-4.016666667;-8.85;-4.483333333;-5.483333333;-6.116666667;4.298733045;3.221911649;1.830365814;1.901278754;4.193415116;4.048823358;2.967117381;3.872798477;3.132873972;0.955651441;167.2779363;-178.1795469;-5.011346535;141.7954254;139.7863732;51.37113132;142.2765428;-10.34560602;6.039210709;150.8470742;4.46
8;-7.916666667;-7.416666667;-7.283333333;-6.583333333;-4.583333333;-4.183333333;-9.75;-4.683333333;-5.65;-6.45;4.368677561;3.315296355;1.859703013;2.837650217;5.382391558;4.241309917;3.436217947;3.478803425;3.24355478;1.419080289;170.6060911;-64.68004376;36.43450944;155.7048745;142.9622674;50.62758369;142.8133313;-0.342388735;29.96185661;148.0874999;12.94
9;-8.283333333;-7.583333333;-7.416666667;-6.716666667;-4.616666667;-4.116666667;-9.85;-4.716666667;-5.75;-6.45;4.177859535;3.299857056;2.35848722;3.379979105;5.597714315;4.832688329;3.447162183;2.963911818;3.83162467;1.623829486;169.6621707;49.43567406;74.97453306;152.6085552;139.3993214;44.85815932;139.3167301;11.75066403;37.80177126;146.3295478;18.74
